,alpha,beta,lambda
1,0.01406614194818895,0.02293165074127394,0.005454240973986481
2,1528.0685637537563,11712.72211292786,0.04825373788407147
3,0.019380792544031952,0.02792116679281316,0.004182686745240309
4,1.8318114760345519,482.84295245959015,0.01695645624972468
5,0.022925468989148896,0.026106980600345775,0.006246495414484726
6,0.01987956938437183,0.024381910824682582,0.006295589180298914
7,1.460586549712189,698.318844576111,0.024634210680759355
8,0.2899565146441551,51.142657040119,3.68969013703266e-08
9,0.3481534907155821,0.9527062777622721,0.0161620535522171
10,0.29754999661398496,0.7909185922387383,0.015074128968833082
11,0.4468864992172507,9.157189868761957,0.023501641285520465
12,0.0,644.6750075122782,0.022624381597022205
13,1.4787585821764664,414.2837767568005,0.01655210554279117
14,0.4467231280064179,2.7758724001533657,0.058549606676203146
15,0.13777871507672357,0.44681137638237356,0.015321110932472204
16,0.21262509141606153,741.6638305499906,0.02594506153488636
17,0.6541833109849065,1174.9665189093562,0.04136273324261803
18,0.07279539104707013,89.48992390089907,4.6952259722616654e-08
19,0.7465736534710377,276.3083752525663,0.009504410842289158
20,96.72038048042022,931288.9925227362,0.013235951788244864
22,0.2378229303324445,894.3037859380121,0.031002108257609382
23,0.4509632824775716,385.14778182638344,0.013209094262859107
24,0.8003923251862788,779.9944824251917,0.02777384598331692
25,0.027598950115100267,0.04476238709953535,0.010519224428601972
26,1.4195564407469232,551.0521724386607,0.018965684307659048
27,801.4947537689837,100169.39586155464,0.019724221806760363
28,0.9976417303512439,1091.6405648392629,0.03903224927596036
29,0.2771204623283682,926.4099391792686,0.03225355137347192
30,0.4791156263579655,692.1125414201036,0.023785640398865094
31,0.6844619401368749,987.0890513795641,0.03462793416639531
32,0.3850616781302866,3.407488751539034,0.03245555673131856
33,0.8630286595150524,1044.8711249604141,0.036957478801345776
34,0.06414899429596177,57.231718788463,1.5658617647461583e-07
36,0.7132632816449772,1067.7578615290404,0.03835779635037334
37,0.8871186700680378,1026.5006943520389,0.03578025092825151
38,1.029462367572542,603.317146916758,0.020978315529612622
39,0.0582265108914813,0.12244898603176158,0.03164814798333078
40,0.3317847712251456,927.5598104113521,0.03298978166464342
41,0.01529746883996293,0.018638093936855504,0.0016192916724837062
42,1.9239956261641893,735.8221059633458,0.025235161352316165
43,1.784001196215531,416.1072545268639,0.009929039603226554
44,1.4005444290999784,650.8172745335419,0.02309773799634942
45,0.3059030455499509,1.4952674203998262,0.02479647669931206
46,0.6777666530114891,1234.6626937676651,0.043395207214847666
47,0.5903181225628319,135.72484842464357,0.05139875038929009
48,0.29689234034465684,0.7836673191773318,0.02093345568702001
49,0.023294650675716636,0.02921054565791297,0.005291430645637479
50,0.8144527280386576,570.1183860964354,0.019480525291640537
51,0.1323117038731818,0.7771001622534001,0.012281889866728467
52,0.012398930073430169,0.017577271030100063,0.006377488136782217
53,0.025474042146878945,0.035077544940720844,0.0044163076173466195
54,0.044869760034359066,0.17779670432049363,0.01386159218374737
55,0.20881695709357861,1325.7731117078436,0.04680737462613974
56,0.22236895046715185,948.996145787623,0.033314233373695344
57,0.5134815901088542,907.4830791878362,0.03161726740530673
58,1.4681270340611259,1045.9647426758263,0.037101602376815236
60,642.1506599032109,1240.5072487438506,2.833157056096053e-07
61,0.9973909090733104,760.9703977759852,0.02622995839854455
62,0.0,0.03389692862870223,0.11478610358626631
63,923.7745928265009,8801.750315038595,0.019464628591041408
64,144911.01251460437,274559.925845284,0.058094370050375446
66,0.630739989412318,1008.9887922676938,0.03548998644659476
67,0.012648213583181012,721.77035899926,0.025173988569425182
68,1.6693326613859538,903.4243484065207,0.031616225103697174
69,0.14960612509879986,0.610004584296432,0.013048395307117877
70,0.7121811757131398,243.41106373472422,0.013215057282221653
71,123.53023343524606,965.7167589675141,0.03915264574825898
72,0.12938326690682309,0.5453908918285577,0.014873726148367104
73,0.5147350557809531,202.05594230444902,0.04607661937564226
74,0.29255803600193153,1.1913117558822035,0.07395312075574975
75,9.373972031027576e-06,9.38009752004445e-06,0.0009651452044119634
76,1.1734607820367495,33.79226287954725,0.017349313442077758
77,0.45258709813686626,981.8260143559106,0.03448546103012034
78,0.07891435296831584,0.5485651987033064,0.015622063432470242
79,0.1984624049108677,0.7208531525180458,0.010567196826992687
80,0.8823274405497871,835.0940695663601,0.02897114311864251
81,5.158544234737793e-15,696.5208032347056,0.02437982332334396
82,0.01347208038604028,0.018646341260844627,0.002818102321256717
83,0.07011238897706529,0.08984551557830459,0.014783565961602643
84,0.014559874546622888,0.022463666676773037,0.003978911734264868
85,0.32230211487247606,1.4926167383546622,0.03724797070123766
86,0.5283322024914887,12.79377449294021,0.017814541821418943
87,1.570377018508148,572.2645469248118,0.024740027319301396
88,0.2157514501828388,0.711528112330454,0.03481573950243685
89,0.027959117115523822,74.19365516683264,7.056550573094335e-09
90,0.006961566200695175,0.007607431056600066,0.0003372602647842885
91,0.013631865321046214,0.019337754205926885,0.008060402509478646
92,0.6853686184801802,335.19698317089563,0.025432282993902287
93,0.18078874752970567,1.043951657458473,0.017776666363756858
94,0.12051702746927007,0.4702626493732344,0.03863205605808526
95,1.0911370031491008,902.0503034470665,0.03137539159110061
96,12.436920422570555,27436.347856847904,0.01850777382200411
97,0.39860716089450415,963.4459475115289,0.033587582956490315
98,0.47904804214680574,939.151046356475,0.03580869298229904
99,0.02989350816348937,0.03381911887990867,0.008490894402145236
100,1.1362773020114394,931.1323381229804,0.03314479127350355
101,124.2460746920228,133016.35123045105,0.05359469254233984
102,2.128674193376074,838.9247690997865,0.02972691629842368
103,0.06727826068596501,0.39876421804881185,0.012615282837831986
104,0.5387574747146167,2.702925000499268,0.03418643356793058
105,0.4911391548149865,115.3194572993495,0.03646139585826806
106,2.1971620098082965,755.3854260787595,0.02733982431363459
107,0.014000263790221502,0.018011417681343542,0.0076186765539891935
108,0.1622268059373798,0.5011980650957235,0.018344089752506464
109,0.03479801834597732,0.03832479265303954,0.007918088157059754
110,0.68900392761316,872.205439580963,0.03027187445304026
111,0.08706618917563544,0.09695173637340025,0.015340131281773757
112,1.3019610632267533,377.0743725456419,0.013073058297610555
113,0.21655288669787837,706.6744687667677,0.02462343258321323
114,0.02616467066301872,0.030283390146819102,0.00777031813307031
115,0.033342946665823506,0.04864276134833276,0.015382948479368892
116,0.041603732398044935,0.045317419588307074,0.007803255587248776
117,7.4383078185844e-15,817.7603752341704,0.028390897692306766
118,0.012232712863663432,0.017591008917411388,0.004613299821217358
119,1.0739016625732891,1212.0401531828352,0.04236873792834566
120,0.002900352279652907,342.294921875,0.5128736175247468
121,0.8597432876148053,357.3021679000713,0.023937068841591497
122,0.06620951176664315,92.99391968937672,1.4381956436977153e-08
123,0.10476809448907982,0.5697194854040656,0.011935895803575874
124,0.5423006548296382,452.0374074108489,0.015793357400563167
125,0.585660576637007,967.9470092144533,0.03432742207687197
126,1.2872320734331363e-05,1.28724833539363e-05,0.0007067394768256536
127,0.01881768617389837,0.027243988033116853,0.003996827550137878
128,0.4183027813186768,827.7918753006339,0.028621715861714588
129,0.02720379240553562,0.031169465499156196,0.0055003568971966005
130,0.24201944968131134,0.4356646084534199,0.04918210634857838
131,0.6974448032824462,497.30531102201405,0.017094834819232543
132,0.28215557601481533,0.8254850669956005,0.06621659959320206
133,0.025164634608398163,0.027277336518668368,0.0050239855686170926
134,2.1773736494496396,817.1588295452716,0.029656711231002428
135,0.5649060109893177,909.9155843305097,0.031661994461266704
136,0.8827049666380665,1032.808393216689,0.03821768261447806
138,0.03857061187603235,86.39023846758089,4.934563767952411e-09
139,0.0,728.7219996870762,0.025225797233198018
140,0.29131273559933124,1.6527730142222767,0.019460574704314948
141,0.3806719405553073,995.570763117715,0.03597940366127489
142,0.3702135610199298,697.1519278915891,0.024092291674708523
143,0.835680087028973,704.7288069894587,0.03219162538540102
144,0.0669353895965843,0.24598072822204442,0.03666872766472259
145,0.19552901391657662,0.721404903529603,0.009236306149791894
146,1.3120597090439166,403.6082678054739,0.026062863319065863
148,0.06157656188631602,0.22208779930829012,0.021334419309047954
149,2398.9820947135604,8772.292559592956,0.042893834329206855
150,1.0192563343815224,842.6249112644347,0.02996061553665768
151,0.7381753589972017,749.9963205657793,0.026491417789966568
152,1.0974469145379806,1111.2582334096337,0.03885848861245748
153,0.3461916337392826,0.7765640646919736,0.051025087704725476
154,0.07757524003810398,0.09777722862287812,0.012055530194897433
155,0.6924247024468071,626.582906020133,0.02370583929743372
156,0.017306242272973723,0.02878524347524556,0.009702961727261624
157,0.9384034112257786,1075.5310595628262,0.03811714012604576
158,0.5954307114491095,295.6613143965903,0.024517094069381327
159,0.03484758337575103,0.038332760530037424,0.00661002415886417
160,0.010362509730384772,1214.43359375,0.5185396872257115
161,0.12280906900459836,0.5673422431156004,0.01662038402976207
162,525.0607892530403,38666.100254799545,0.027709233075016517
163,0.10095227113733687,0.3294085409166958,0.03385346716121941
164,1.0099460797977293,629.8887805763818,0.02183074984458891
165,0.0,373.44062370638045,0.01284668984103081
166,1.7203528953704783,1215.439068637723,0.045873653201960164
167,0.3631475257634464,1275.3386626652612,0.045056577759401605
168,0.0,776.6016845902225,0.027708013519070592
169,0.023187964241496925,0.02763183060779851,0.008721347470715244
170,0.1895918306883179,0.996692006573231,0.006699176481037266
171,321.4865600881117,20291.995168159156,0.026290267993897602
172,0.24453415420685448,2.759311576772906,0.022876977223377604
173,0.7549287548885926,702.9368930449202,0.025356055005961976
174,0.01887987184111044,0.02618853472047097,0.004624971645291528
175,0.3212826679906907,555.0296452344573,0.019430635216240152
176,0.014018203494249065,0.01794054831392812,0.00501460128959597
177,0.0,88739.32696141508,0.03571433219810082
178,0.10231682539126383,0.6345456488753154,0.027361290841042253
180,0.6112891613805053,1154.6708525935687,0.04240604893103427
181,2.168558626549753,504.3462581354209,0.017751686164082195
182,0.42331271313054203,672.0271598619615,0.023629417415321836
183,0.1853722430606797,0.6917594698718297,0.042613581069382574
184,0.039693257739513384,0.09622769683039392,0.013961523621927761
185,0.5979557766132872,125.56580767970799,0.049308548490959406
186,0.5547992273681093,758.5447432886311,0.04891917767765553
187,0.20960384368497542,846.9431812174893,0.029681607310004972
188,1.3353560008962388,419.68206566345646,0.014843857430413974
189,0.34752750418996614,3.4670962879527507,0.014578473830450711
190,0.018383010281248655,0.025835909351926506,0.009953745474316903
191,0.07127308318744785,0.07426100696620568,0.01015470558068819
192,0.030820704340107283,0.03466716770503966,0.008032802572740706
193,1718.3692742437493,3016.4958929189697,0.024573621103810252
194,0.2704039755991437,0.669449342177254,0.06733677733315649
195,0.022516652095786432,0.030587081580636524,0.009329954705832217
196,0.16304233535551,0.6837046113371827,0.015519009932304387
197,0.975701537796994,611.8670336365577,0.021613968843320428
199,0.03233629192858108,0.03760377491888739,0.008650673469695546
200,0.551903375198901,630.873018362897,0.0353285610763763
201,1.4750143316509206,1073.4298116734633,0.03777734097453746
202,0.6241974808453253,136.7256207322127,0.052805263323654344
203,0.4608376783359931,12.848748359107393,0.027515900332898392
204,0.29065200025456644,2.552671353876901,0.011534694214881985
206,0.14915848483411087,30.278735642546334,7.002575510691315e-08
207,0.24122165575221105,0.9673339925824147,0.008879167066408202
208,0.1342724656049893,0.7719051684077826,0.010114271760571444
209,0.1051100857732451,0.7816993873377744,0.015459484508522227
210,0.3112673623847825,1235.4135297988503,0.04457941257994054
211,0.48889413475102267,841.5264421411678,0.030155762263964374
212,0.09188331133109359,0.5357005414269785,0.011883516987933508
213,0.08155955249308441,0.09193937698829344,0.017520146229320407
214,0.0025331867836939637,804.654296875,0.19042952398012858
215,0.0,753.8355743498867,0.000847083387628184
216,0.7295114885527199,975.2047300652595,0.03394826017760688
217,0.032180540342264634,0.03722238804813903,0.010533447222216052
218,0.018580732508049733,0.020683832623890713,0.0028522286803107865
219,0.01829171931782179,0.02199958270667008,0.007700533288188728
220,1.549912879959769e-14,827.8747567892049,0.028776590426008813
221,0.38398161158943467,698.3765834249895,0.02469914468173065
222,4.15920155628666,734.8060341165906,0.028187745616715974
223,0.803532119802976,245.7857431950557,0.04094237934230181
224,0.03816224949996947,53.17162289087134,8.823307445415395e-09
225,0.0751136768152719,68.3804032017003,3.807406237221821e-08
226,0.05330388994505457,0.06873278582715522,0.009269108010050734
227,0.10209922117097968,59.819367132763,1.5086268290516769e-09
228,0.047350113886727725,0.06761722903462837,0.010416019443160592
229,0.0821379887432311,0.10680653078725205,0.02012013565499869
230,0.8739105501776572,649.5287961615668,0.02325882892449114
231,0.014593530600656539,0.016941509270974858,0.002985000505168251
232,1.001897970641105,35.70821483390931,0.006185089181555871
233,0.26916611963598974,0.4775662217189241,0.03139807750789638
234,0.15756621118899458,0.6254280447964085,0.02754036410830366
235,1.4620033509402972,789.8478163558993,0.02773583879950254
236,0.15774068078905773,0.6620899817343628,0.015938530659079946
237,0.7564774502994962,467.80377080055854,0.03051690624890712
238,0.9234432264756712,551.5496725795648,0.020615717761831607
239,0.11759059674594113,0.3776306272293187,0.040516673589162
240,0.011396068850711436,0.02250590468000611,0.0038400801790926344
242,0.5811238373630453,892.6888015439393,0.03119235664330992
243,0.31542314733170346,58.09602635415143,5.1813104396457975e-08
244,0.43671486808503424,105.3818925959274,5.4997623726187845e-08
245,1.490727163064212,559.6185682389546,0.019510055348672832
246,0.12431955385663684,0.5204763241396515,0.023920376827980296
247,2.3276454351303277,720.6887310291764,0.02588535478659737
248,0.07325998056180774,0.07735806914640533,0.008217142935975008
249,0.0016368287626846723,840.7265625,0.11855443495733198
250,0.7990737454811527,711.7577502821235,0.02499371134195071
251,0.025864852774016397,0.028814467402624267,0.008157533341655103
252,0.3419742913191313,0.6519553618160845,0.0393649075229198
253,0.0,671.3541394453305,0.042825431624053806
254,0.16451255062349068,0.8029679172945883,0.022518487632643157
255,0.021539573882293137,0.026788923126250152,0.006858536840092289
256,0.2161151246981447,0.9402678320285538,0.005552642064049013
257,558.9797375015045,135266.12120693686,0.026374174065240473
258,0.22273093586671508,0.6579949646186726,0.006623733705549511
259,0.1443910525296199,1040.3731823542764,0.03640957690114307
260,1.6268643344545288,1127.4193528206135,0.04092867405535289
261,0.12496684189768183,44.85876645342388,4.69142741800532e-08
262,1.8353958498294374,583.5190440639707,0.020259204363050835
263,0.042069674897876566,0.09838499443074036,0.013873564191449176
264,0.3511350838193716,983.2362829579922,0.03453832451843682
265,0.8390646738911794,701.5190659723041,0.0244785792631034
266,0.22029151458558383,0.6091851474018617,0.01594067664629473
267,0.8489393628926001,822.9803314234694,0.028696419639491183
268,31513.967518731588,35240.07320110731,0.030043615853301033
269,0.6822965162153871,966.3684284604986,0.033738001865307385
270,0.07306125201280772,29.95075987747646,7.497165621033955e-08
271,0.053412311220107304,0.07080568861741109,0.010786868196403182
272,0.8785728906992761,140.96380624089247,0.054440465832163325
273,1.8817432918589205,962.8801456590662,0.03603451536874484
274,1.6944740424129023,951.8347635347282,0.033289599492201095
275,0.016200734168256545,0.021929107598253634,0.004800876022293727
276,0.8498837160886593,544.5493028805263,0.020113890989979386
277,0.510886158620361,1140.1312227198093,0.04035413249177599
278,0.04560771232414623,0.053610769082180196,0.016748441444450708
279,0.6750651072267214,643.6169645849027,0.02261152655190337
280,0.0,3249.8840316074165,0.04539041075046275
281,0.016254228813831526,0.022391452873194127,0.006212505925657531
282,0.019019312511051604,0.02364890141008768,0.012245473171858529
283,0.24995744479904095,1.2553572914616709,0.0061113444668984
284,0.32910198535833757,2.7813582410954503,0.02016122944223743
286,1.5194866112101932,603.0261780078648,0.020977081625447803
287,0.184986181540574,0.9566523425076149,0.005901390804391408
288,0.018988367307840526,0.024771070511900896,0.009763547774073808
289,14.344073873762069,146142.12184624476,0.013493109323183958
290,0.5952273260891716,1317.807233863638,0.04696072383412462
291,0.019845756533751462,0.0367355398157508,0.013201613539306725
292,1.0122334070139183,1312.0166478885176,0.04751801724952106
293,0.016698367271966216,0.027237522395360782,0.005878434487358022
294,0.3261778041264526,2.717113377897716,0.04073109604403772
295,0.9502612871159382,572.3059990538018,0.020035619261180256
296,0.0156671452334303,0.020479871010259998,0.006820953348638605
297,0.23676011853171153,0.9945716426810797,0.009194504118053063
298,0.05847373752388119,0.10544494774144689,0.029227527672485425
299,0.0,439.5623572562563,0.01509674686508905
300,0.051044046138716846,0.05423482287630751,0.007176639986955301
301,0.0363036459235685,0.04311345293041833,0.009968720122087823
302,0.10904850300440955,0.30590365273424375,0.024343277488293322
303,0.05606825500958803,0.05896192284136841,0.007079940987386843
306,0.9981973239628634,627.0390452471355,0.02171358834933884
307,0.04670472293309054,0.048031889398393875,0.004022929105936294
308,0.7954822601147312,883.0452326078907,0.030483019563270503
309,2.0937865839550827,970.2327344387032,0.036894840701997646
310,0.31969429479393086,843.3957084189245,0.029574296774341154
311,0.928145900627788,736.4336320009626,0.02844217898952784
312,3.70420280108194e-15,958.6836333383562,0.03346316168018749
313,1.149524588142439,979.7809171806992,0.03506633991437515
314,2.309289391927561,732.4404093691488,0.02592596332176467
315,0.7798923118397605,1370.4046680618987,0.052037013714430154
316,0.030835337307993094,0.03636216596268989,0.008341414682561457
317,4.5857293309917115e-15,367.0757273848382,0.0006005183067248942
318,0.026638671304967578,0.030070025343431436,0.004276247440469656
319,0.019568561449348112,0.051322060762939624,0.014971765077146986
320,0.17994069264790835,0.6719234910680044,0.0264620585623268
321,0.3088406331536822,2.186102899260715,0.048994848456073076
322,0.013506428742061193,0.01877005383000536,0.007072676658543159
323,0.07449914346364873,0.3303285133516225,0.008215680110937016
324,1.303126335227122e-14,1047.0841292895684,0.037162135081455
325,2.542791610351529,605.1303045290689,0.022575750266541822
326,0.03500805622254869,0.059304619806973366,0.014152169463825488
327,742.9003367091209,5155.178307265913,0.01002881156260433
328,0.07852310690789206,0.4866765765616151,0.01139253864019056
329,1.4860161352157026,1278.6175803578237,0.04713260743201823
330,0.01829440841000631,0.023398129478505832,0.0055053169091777935
331,3.725120903811891e-15,955.8721195994591,0.03368647848746463
332,1.0820916342814022,557.2909354056048,0.0215852050589912
333,0.9294559792412139,585.9399922053184,0.03556793219516444
334,1.3350589616743787,655.1115536889635,0.024127277809800642
335,1.4498976293008083,1034.1330538713128,0.03853802193505546
336,0.30556696195970906,0.81194759765016,0.014291355053459081
337,1.5949534513325343,707.2711358310511,0.024932348661980717
338,0.030622095433891924,0.037372889606006605,0.008976999821807616
339,2.3412016926242636e-14,475.12089480319855,0.016487031817143047
340,0.02182544380976345,0.02567538618421885,0.005352612885328325
341,0.20942022857880963,0.47187233905469533,0.04774013771810593
343,1.0511637348615583,733.8417198664218,0.026739958265655523
344,1.040437265296282,417.64205357968405,0.014536148510937671
345,0.2255426608933705,51.330210042369856,6.73856154090847e-09
347,0.21758950102959,0.8464608496152828,0.022995899777693556
348,0.05241562838043169,0.0867802621287857,0.0092319445719019
349,0.37347496254685963,722.9162851967128,0.02587987715111792
350,0.04213389172062832,0.04435378795657349,0.00417190893448964
351,0.4677315549978735,952.0666585733678,0.033431095873525406
352,0.6309072373673662,682.5974801837301,0.023649309682936836
353,2171.8326808836728,8149.413935657777,0.011961941846664706
354,0.4688284280431965,0.8605398394485037,0.010051421658730377
356,0.16746469232849648,0.5175712375642484,0.04460293268942686
357,0.7638701386072506,716.4700300148083,0.024886708472081003
358,0.10764329098492806,0.3386357939518571,0.017065036536886423
359,0.6922457847121971,489.4735374032595,0.017269892479415638
360,0.9053088738242789,952.4325850767409,0.03355434988571105
361,0.07115166817255444,0.09251594742364876,0.010610685864559996
362,1397.023901683,19925.54611705877,0.021849820419946854
363,0.16831685897098944,0.8028746018377851,0.007406650975144176
364,0.013803909448496288,0.0169726887411089,0.0031474918879616652
365,1159.6239210390092,1632.5394497875793,0.020324853657409252
366,0.03256954356609937,0.04361102627451621,0.00476034363438787
367,0.01565793787053075,0.02140254907744753,0.00830177691273059
368,0.027801243735126904,0.03292264072551281,0.005628543686435669
370,0.21152610090424112,0.9688174741249947,0.00909338579673234
371,0.01864658855859237,22.66551029096472,2.6218866614995085e-07
372,1.0948311936225031e-10,7512.3649785008265,0.007343253915379339
373,0.17659211136746383,0.8759225498484138,0.007335124644711042
374,0.04307383805855106,0.05447892031352965,0.012896853265376752
375,0.14832526328321907,0.937773858715208,0.013944373392174103
376,1.7163933003788843,954.1048933500374,0.034438144632661434
377,0.32135312531026905,0.8762402544034257,0.009517753321042993
378,1.6243118276718764,450.1778133160028,0.015811722639133278
379,1.9082751038503802,1088.335052664302,0.03778910240009287
380,0.8064309906334152,392.8529573427521,0.013876366481517731
381,0.0,772.9847489821454,0.02697883746759799
382,0.3457566097221265,1.105520162658204,0.013464255641541124
383,0.03248579911768274,0.03927471179152343,0.005347298613716899
384,0.0885417737335291,43.82295291130109,6.247235446851991e-09
386,0.0330613582435124,0.037168179327885624,0.00821684034207327
387,0.0,1031.7382649328079,0.037062592471343275
388,0.933478548054439,721.0809958482084,0.0482110068043355
389,902.0898613561691,1613.406668788385,6.000428088474076e-07
390,2.562105211088433e-17,527.7053605707141,0.018413464274171183
391,0.03171997917741111,0.04085051134077661,0.0038680787297187226
392,0.42471040786478087,582.9420687957138,0.020218079942950922
393,0.0,453.2873330032508,0.015675668623443162
394,0.11930506403620232,0.525409007433843,0.014156769363752297
395,0.7416904700586991,150.9595966476181,0.054126085052292106
396,0.11399866740217882,72.44821717442886,2.032201286516323e-09
397,1.0781945472276155,1339.786796714162,0.04741829028354973
398,1.3872090067024543,486.9659605750341,0.024386359506860793
399,1.4846572351269502,897.4402726947801,0.03286119336747567
400,0.24031576371119834,811.4120725619787,0.02975859047459832
401,1.525801707202845e-11,1.5942802633617248e-11,0.12269959464658044
402,0.025461551570711935,50.459362087630524,7.393985928238377e-09
403,0.7299138060484087,586.3145099198969,0.026616829358051368
404,0.03799912264143202,0.03960551599355046,0.003981630739753491
405,0.3857251185559854,772.8125288263127,0.04904837546389025
409,7.562614308629609e-15,1192.1289292991792,0.04277278489320511
410,0.16733359761194774,0.49320242107828066,0.027668662056656322
411,0.020649677156799044,0.025731475801020167,0.008551145811226539
412,0.11392524336201121,0.6191831342101483,0.015810018111117385
419,1.0261328438755286,1219.159449527421,0.045257476122973206
420,1.1570333275549394,652.0739494087744,0.022588452466012533
421,0.6075622855302877,484.8631131468715,0.01690007977505887
423,1.0886349030885099,617.887084984398,0.021519293672156575
424,0.0460087010777908,0.12453818664187874,0.019098968173676924
